user id,item id,rating,previous rating,time delta
374,173,3,1,40
374,95,4,3,56
374,692,5,4,32
374,465,5,1,111
374,197,5,5,91
374,135,4,5,137
374,143,2,4,37
374,637,4,2,123
374,1093,2,2,73
374,932,1,4,138
374,977,1,1,30
374,193,4,4,172
374,963,5,4,135
374,291,3,4,29
374,477,1,3,24
372,333,5,5,43
372,299,4,5,38
372,327,5,4,36
372,874,4,4,55
372,100,3,2,1
372,185,5,5,57
372,164,4,5,1
372,218,5,4,35
372,637,4,4,31
372,561,5,4,22
372,53,5,4,19
372,183,5,5,114
372,23,5,3,34
372,273,5,5,29
372,581,5,4,64
372,1109,4,5,24
372,44,4,4,19
372,595,4,4,41
372,159,5,3,16
372,628,4,5,21
372,1212,4,5,17
372,574,4,4,25
372,649,3,4,20
337,50,5,2,60
337,235,3,3,35
337,1016,4,3,108
337,257,3,4,138
337,450,2,3,100
337,15,5,4,22
337,151,5,5,31
337,121,5,5,37
337,636,4,4,90
337,67,4,5,119
378,288,3,5,154
378,304,4,2,125
378,875,3,4,179
378,100,4,3,90
378,14,5,4,30
378,508,4,4,27
378,275,5,4,34
378,591,4,4,73
378,9,5,3,34
378,1061,2,3,35
378,928,2,3,34
378,280,2,2,1
378,123,3,3,43
378,111,3,4,30
378,125,2,3,47
378,409,2,3,33
378,237,4,3,55
378,1047,2,4,29
378,597,3,2,37
378,287,2,4,39
378,118,4,3,44
378,930,2,3,27
378,220,2,2,38
378,696,3,3,38
378,181,4,4,22
378,257,4,4,40
378,252,4,4,81
378,692,4,4,27
378,97,5,4,32
378,174,4,3,39
378,31,4,4,1
378,651,4,4,29
378,79,4,3,41
378,98,5,4,38
378,180,3,4,31
378,318,5,3,1
378,566,3,5,33
378,172,4,4,30
378,496,3,4,49
378,356,4,4,54
378,69,3,4,47
378,144,4,5,31
378,238,3,5,29
378,191,5,3,68
378,132,4,4,27
378,196,4,4,50
378,162,4,4,26
378,135,2,4,30
378,89,4,4,1
378,959,3,4,45
378,436,4,4,29
378,707,3,3,38
378,11,3,4,41
378,207,4,4,48
378,44,3,3,35
378,428,3,3,64
378,239,3,3,47
378,636,3,3,38
378,182,4,3,53
378,216,4,4,29
378,95,4,4,28
378,179,2,4,40
378,727,4,5,58
378,606,5,4,24
378,632,5,3,44
378,747,3,3,32
378,509,4,3,36
378,175,4,4,34
378,96,4,3,34
378,153,4,3,39
378,500,4,4,51
378,485,4,4,30
378,47,4,3,1
378,161,4,3,50
378,755,3,3,39
378,470,3,3,31
378,969,4,4,35
378,423,4,5,92
378,629,5,3,31
378,1107,3,4,1
378,517,3,3,33
378,387,4,3,29
378,77,4,4,1
378,660,4,5,56
378,620,3,3,35
378,43,3,4,27
378,66,3,3,23
378,921,4,3,35
378,549,3,3,34
378,674,3,4,34
378,385,4,3,25
378,204,4,2,28
378,1425,2,4,42
378,126,4,3,42
378,173,5,3,70
378,210,4,3,49
378,418,3,4,109
378,956,3,4,96
378,401,4,4,40
378,787,3,4,133
378,67,2,2,26
378,5,3,2,46
378,1092,3,3,40
378,94,3,3,69
378,1074,3,3,50
378,1053,3,3,29
378,1046,3,3,26
378,396,4,3,22
378,1035,3,4,32
378,29,3,2,38
378,160,2,2,49
378,576,3,3,29
378,1135,2,3,42
378,1438,3,2,29
378,1232,3,3,23
378,1439,3,3,23
378,623,3,3,24
378,739,4,3,44
378,665,2,4,22
378,775,3,2,44
378,231,3,3,22
378,68,2,3,63
378,542,4,4,24
378,1211,3,2,22
378,233,2,3,24
378,796,2,3,28
378,40,3,2,27
378,635,2,3,83
378,155,4,3,67
378,577,2,4,77
378,722,3,3,22
378,1523,2,3,50
378,807,3,2,132
378,106,2,3,42
378,1180,3,2,28
378,1230,2,3,36
378,1407,3,3,24
378,575,3,3,80
378,803,3,2,31
378,450,3,3,36
378,473,3,3,17
378,248,3,3,73
378,272,4,5,45
378,313,5,5,69
378,326,3,3,24
378,328,3,3,38
366,758,3,2,86
366,219,5,5,66
377,271,4,5,20
377,272,5,4,32
377,751,3,5,55
377,258,4,3,49
377,323,2,4,56
377,358,3,4,22
377,678,2,3,20
377,338,3,3,37
377,100,3,4,40
377,7,4,4,1
375,603,4,5,122
375,773,3,5,35
375,939,3,4,39
375,5,4,4,42
375,573,4,4,65
359,1,4,5,53
359,408,5,3,25
359,748,3,5,32
359,117,4,5,34
359,295,3,4,20
359,405,3,5,29
359,121,4,5,19
359,831,3,3,29
359,313,5,3,19
359,751,4,5,17
359,268,4,4,23
379,294,3,4,34
379,234,5,3,178
379,164,4,5,41
379,452,3,4,32
379,443,4,3,26
379,559,3,4,29
379,522,5,3,84
379,23,4,4,29
379,704,3,4,24
379,527,3,3,25
379,191,5,4,26
379,520,5,4,22
379,28,4,5,35
379,192,4,3,29
379,205,5,4,1
379,317,5,5,28
379,83,4,5,1
379,461,4,4,29
379,196,4,4,31
379,649,4,4,22
379,523,4,4,24
379,179,5,5,24
379,194,5,4,61
379,208,4,4,20
379,238,5,4,22
379,202,5,5,23
379,153,4,5,25
379,195,3,5,1
379,172,4,5,32
379,89,4,4,24
379,684,4,4,45
379,530,5,4,33
379,568,5,4,26
379,4,5,5,32
379,398,1,4,40
379,554,4,4,40
379,391,4,4,20
379,151,4,4,73
379,216,4,5,87
379,736,4,5,19
379,451,4,4,23
379,709,5,5,37
379,54,2,5,26
379,331,4,5,140
379,197,5,2,144
379,428,4,4,45
379,651,4,4,59
379,47,5,5,24
379,186,5,5,34
379,152,5,4,23
379,712,3,4,21
379,395,2,3,36
379,157,4,4,94
379,434,3,5,24
379,524,4,3,24
379,372,4,4,65
379,710,4,4,32
379,239,4,3,35
379,637,2,4,173
379,563,2,2,59
379,63,2,3,28
379,1035,3,2,41
379,843,4,3,29
379,133,4,5,31
379,383,2,4,74
379,385,2,5,96
379,435,5,2,136
379,131,5,3,45
379,1219,2,4,48
379,94,5,2,106
379,210,4,5,70
379,405,3,4,45
379,436,3,5,45
379,93,3,3,23
379,474,5,5,22
379,177,4,3,97
379,137,5,3,28
379,529,4,3,33
379,7,5,4,53
379,577,4,3,30
379,345,3,4,25
379,188,4,3,101
380,306,4,5,60
380,427,4,4,1
380,423,3,4,25
380,652,3,4,23
380,651,3,4,21
380,22,4,3,21
380,462,4,3,40
380,222,3,4,22
380,89,5,4,25
380,923,3,3,20
380,154,3,4,21
380,732,4,4,22
380,98,4,4,30
380,382,3,4,21
380,630,2,4,21
380,194,4,4,19
380,518,3,4,22
380,530,5,4,41
380,81,3,3,22
380,174,4,3,16
380,654,4,4,29
380,185,4,4,104
380,177,3,3,25
380,79,4,4,22
380,435,3,4,20
380,215,3,3,39
380,527,4,4,26
380,228,3,4,23
380,729,3,3,17
380,69,4,4,27
380,213,2,3,18
380,186,3,2,36
380,463,4,2,17
380,1116,4,4,25
380,664,3,2,18
380,135,3,3,21
380,959,2,4,19
380,1101,4,2,32
380,561,2,3,32
380,570,3,4,169
380,31,1,3,24
380,554,2,4,24
380,196,4,2,23
380,1045,3,1,22
380,1168,3,3,34
380,121,3,3,63
380,549,3,3,30
380,241,2,3,71
380,414,2,2,49
380,356,2,2,18
380,109,2,2,29
380,744,3,2,51
380,670,1,3,43
380,770,3,1,35
380,416,2,3,17
380,443,4,2,44
380,208,2,4,18
380,428,3,2,19
380,139,1,3,94
380,573,1,2,152
380,1444,1,1,58
380,449,3,2,32
381,480,5,3,23
381,403,3,4,26
381,1533,4,5,46
381,607,4,4,24
381,495,4,5,18
381,1119,4,3,43
381,49,2,3,37
381,660,2,2,59
381,419,5,5,1
381,656,4,5,25
381,566,2,3,41
381,771,2,4,23
381,120,1,4,30
381,961,3,3,29
381,318,5,3,38
381,159,3,4,20
381,176,4,3,24
381,459,4,5,40
381,121,2,2,36
381,1532,2,2,38
381,479,5,5,57
381,525,5,4,22
381,1018,4,4,18
381,118,1,4,20
381,778,4,1,15
381,487,5,4,17
381,493,4,5,28
381,647,4,4,22
381,96,5,5,24
381,59,3,4,92
381,693,4,4,14
381,596,3,4,17
381,1407,3,3,17
381,214,2,3,1
381,15,2,3,20
381,228,4,3,15
381,1400,3,4,21
381,133,5,5,19
381,100,4,5,29
381,934,2,4,53
381,151,5,3,31
381,847,4,5,16
381,1117,4,4,32
381,1115,4,4,26
381,283,5,4,27
381,1060,5,5,22
381,124,5,4,13
381,914,1,5,78
381,313,2,1,101
381,344,3,5,36
381,887,3,3,36
381,307,2,3,18
381,268,4,2,23
381,995,4,3,32
381,259,2,4,23
381,294,5,2,14
385,874,3,3,26
385,236,2,4,168
385,127,4,5,30
385,293,3,4,61
385,253,3,2,195
385,1007,3,1,26
385,1010,3,4,29
385,919,4,2,31
385,257,3,2,25
385,111,2,5,31
385,533,4,3,18
385,1008,4,4,26
385,290,3,4,46
385,455,4,3,27
385,249,2,3,64
385,235,5,2,48
385,405,2,5,21
385,427,4,5,47
385,656,5,2,39
385,523,4,3,29
385,194,3,4,84
385,160,4,5,34
385,520,3,2,27
385,1128,3,5,63
385,89,4,5,76
385,58,4,4,28
385,659,4,4,61
385,47,4,3,40
385,81,3,4,46
385,238,5,4,57
385,657,4,5,24
385,1069,4,2,46
385,197,4,5,125
385,136,3,3,42
385,59,2,3,88
385,484,4,2,69
385,558,2,2,67
385,180,4,4,33
385,727,1,5,37
385,447,3,3,48
385,497,5,5,36
385,503,3,2,31
385,42,1,3,35
385,205,2,1,1
385,671,3,2,62
385,500,4,4,37
385,367,4,2,43
385,525,4,4,45
385,443,3,3,107
385,4,2,3,107
385,658,2,3,119
385,234,1,2,39
385,492,2,1,38
385,1131,3,2,56
385,507,3,3,44
385,1524,5,3,31
385,425,3,2,62
385,131,4,3,30
385,673,2,4,25
385,152,3,4,77
385,529,4,3,93
385,421,2,4,77
385,53,1,2,84
385,211,3,3,73
385,502,3,2,27
385,663,4,4,196
385,568,3,4,34
385,1110,2,3,101
385,485,4,2,25
385,629,2,4,52
385,715,3,2,28
385,959,3,3,70
385,216,2,3,82
385,1286,3,4,84
385,1118,3,5,95
385,940,3,3,42
385,719,2,3,47
385,1428,4,2,45
385,451,1,3,24
385,674,3,4,45
385,417,2,4,116
385,29,1,2,174
385,1411,3,1,28
385,217,2,1,27
385,1535,4,3,31
385,1071,4,4,132
385,383,1,1,126
385,1037,1,1,79
385,865,4,4,23
385,174,2,4,30
385,189,5,5,1
385,346,3,3,32
385,1017,3,3,64
385,122,3,3,28
382,100,4,3,31
382,25,2,2,43
382,137,2,2,149
382,756,3,3,82
382,717,3,2,85
382,122,3,3,93
382,98,3,3,123
382,183,3,3,33
382,514,3,4,30
382,507,4,4,79
382,151,4,4,21
382,639,3,4,51
382,504,3,3,26
382,482,5,3,38
382,23,5,3,33
382,177,4,5,27
382,59,5,4,44
382,135,3,5,29
382,134,3,5,71
382,474,5,4,50
382,1229,5,5,41
382,1268,5,5,56
382,332,3,5,68
387,333,3,3,54
387,23,2,3,44
387,113,4,4,47
387,181,4,4,35
387,144,3,5,39
387,651,2,5,40
387,508,4,2,1
387,32,5,1,47
387,204,2,4,34
387,474,5,4,55
387,98,4,3,38
387,136,3,4,44
387,659,4,4,37
387,198,4,3,27
387,432,4,3,1
387,174,5,4,31
387,176,3,3,33
387,593,3,4,36
387,186,2,5,31
387,42,4,3,33
387,129,5,4,35
387,1007,5,5,40
387,1,4,3,24
387,93,5,4,22
387,515,5,1,22
387,117,3,5,33
387,744,3,4,29
387,250,4,3,152
387,324,4,5,32
387,1128,4,4,31
387,455,4,1,32
387,458,1,4,32
387,10,4,1,45
387,25,2,2,43
387,448,3,3,52
387,218,3,2,1
387,569,2,3,50
387,444,4,4,63
387,430,3,3,187
387,367,3,3,1
387,790,1,4,41
387,89,5,2,39
387,187,4,5,1
387,33,3,5,49
387,190,5,2,51
387,2,4,3,1
387,943,4,3,27
387,581,4,4,37
387,642,4,4,1
387,206,4,4,34
387,1018,3,3,29
387,580,5,4,39
387,501,4,5,1
387,625,2,1,49
387,1091,1,3,1
387,214,5,1,83
387,772,4,4,29
387,641,5,4,42
387,199,4,2,34
387,97,2,4,1
387,317,4,2,47
387,1166,3,3,33
387,46,3,3,41
387,953,2,3,1
387,423,3,2,53
387,380,2,3,33
387,856,5,5,26
387,715,5,5,33
387,732,1,5,58
387,192,5,3,121
387,319,1,5,48
387,289,1,2,28
387,984,1,2,47
387,408,4,2,32
387,24,5,4,30
387,952,5,5,39
364,289,3,3,123
364,321,2,4,46
364,948,4,4,83
364,1048,5,1,24
369,335,2,4,61
369,751,4,2,25
369,948,2,4,131
369,890,3,3,40
369,166,4,3,150
369,179,4,4,24
369,168,3,4,52
388,628,4,5,79
388,121,4,4,95
388,147,4,5,58
388,508,3,4,59
388,591,4,3,109
388,845,4,3,124
388,9,3,5,63
388,301,4,5,62
388,294,4,5,55
388,266,5,5,110
388,773,3,5,68
388,559,5,4,50
388,816,4,5,115
388,769,3,5,58
386,117,5,3,67
386,685,4,3,57
386,840,5,4,60
386,825,4,3,1
386,833,3,4,49
389,100,5,2,68
389,591,3,5,25
389,109,3,3,19
389,50,5,3,35
389,181,4,5,26
389,1007,4,4,26
389,275,5,4,28
389,124,4,3,62
389,471,4,5,1
389,283,5,3,22
389,15,2,3,36
389,763,1,3,33
389,410,3,1,35
389,301,4,3,131
389,210,2,3,133
389,134,5,4,28
389,489,4,5,34
389,481,5,5,32
389,172,5,4,28
389,507,5,5,21
389,612,4,5,22
389,558,4,4,24
389,478,5,4,22
389,607,3,4,33
389,588,5,3,1
389,514,5,5,31
389,521,3,4,1
389,4,4,4,22
389,238,5,5,35
389,654,5,2,24
389,185,5,5,23
389,497,4,3,27
389,1121,4,4,24
389,584,4,5,27
389,479,4,3,23
389,482,5,4,22
389,527,3,4,48
389,133,5,2,20
389,498,5,5,30
389,603,5,4,25
389,492,5,5,1
389,47,4,5,27
389,610,5,4,1
389,419,3,3,31
389,209,4,3,22
389,435,4,4,25
389,1098,4,4,23
389,923,5,4,55
389,526,3,2,30
389,488,5,3,60
389,69,5,5,85
389,630,3,5,44
389,208,5,3,26
389,186,2,4,20
389,423,5,2,26
389,191,5,3,32
389,671,5,5,23
389,152,4,4,48
389,136,4,4,24
389,58,4,4,24
389,131,3,5,44
389,684,4,3,22
389,568,3,4,21
389,732,4,4,18
389,160,4,5,24
389,239,3,4,42
389,82,4,4,38
389,613,5,4,42
389,583,2,5,1
389,71,4,2,52
389,792,4,4,24
389,65,4,4,56
389,739,2,4,58
389,1041,3,3,40
389,664,4,2,21
389,371,4,4,19
389,159,2,4,21
389,66,3,3,38
389,274,4,3,20
389,1444,3,4,24
389,401,3,3,68
389,29,2,3,81
389,559,3,3,21
389,1168,3,3,37
389,1530,2,2,36
389,142,3,3,53
389,118,2,3,22
389,77,2,2,22
389,756,2,3,19
389,778,4,2,53
389,553,2,4,20
389,396,3,2,22
389,38,2,3,39
389,94,2,2,39
389,395,2,2,18
389,731,3,2,19
389,412,3,3,18
389,384,2,2,19
389,728,3,3,91
389,53,2,3,35
389,661,4,4,98
389,649,4,4,67
389,510,3,4,23
389,199,5,3,21
389,675,3,3,38
389,1518,2,3,85
389,451,2,3,49
389,629,2,4,89
389,88,3,3,23
389,402,3,3,24
389,1074,2,3,44
389,715,3,3,171
389,954,4,3,19
389,1114,2,4,19
389,72,3,2,114
389,407,1,3,38
389,105,3,1,24
389,67,2,3,24
389,509,4,2,109
389,700,2,3,103
389,502,4,2,23
389,997,3,4,72
389,579,1,3,75
389,383,2,1,38
383,286,5,5,28
383,302,4,5,30
383,340,5,2,25
383,319,2,5,1
383,134,5,4,30
383,9,5,5,23
383,237,4,5,35
383,657,5,5,22
383,531,3,4,30
383,19,4,5,23
383,514,5,4,38
383,479,4,5,36
383,100,4,5,30
383,478,5,5,26
383,193,4,5,30
383,132,5,4,36
383,223,3,4,29
383,639,4,2,44
383,285,5,5,29
383,528,4,4,32
390,319,5,5,100
390,990,4,5,47
390,989,5,3,69
390,331,2,3,46
390,1296,2,2,47
390,100,5,5,57
390,845,2,4,34
390,713,4,5,27
390,283,4,4,57
390,13,2,4,93
393,272,4,4,46
393,310,4,4,34
393,538,3,4,31
393,690,4,3,39
393,245,3,4,35
393,342,5,4,34
393,879,3,4,34
393,259,4,4,26
393,349,3,4,23
393,338,2,3,25
393,890,1,2,27
393,181,4,3,150
393,1,3,4,158
393,126,4,4,36
393,248,4,1,149
393,15,3,4,27
393,25,2,3,28
393,255,4,4,34
393,249,3,5,1
393,922,4,3,46
393,9,4,4,29
393,459,4,4,44
393,546,2,4,29
393,628,4,3,48
393,840,4,4,32
393,1049,4,2,30
393,280,4,3,36
393,21,3,4,41
393,252,3,3,1
393,1048,3,3,34
393,473,3,3,15
393,1028,3,3,39
393,620,4,2,25
393,926,4,3,1
393,825,4,4,30
393,696,4,3,28
393,597,3,4,35
393,290,3,3,29
393,281,4,3,21
393,1120,3,3,29
393,1001,4,3,1
393,870,3,3,44
393,411,2,1,47
393,934,3,4,43
393,117,4,3,31
393,443,3,4,49
393,189,4,3,93
393,173,5,3,42
393,939,4,2,1
393,11,3,4,28
393,69,4,3,39
393,613,4,4,25
393,89,3,4,36
393,203,4,5,76
393,496,5,2,28
393,128,3,4,26
393,82,4,3,29
393,73,4,3,32
393,194,4,3,32
393,265,4,4,62
393,154,2,4,1
393,655,3,2,44
393,659,4,2,32
393,51,4,4,25
393,168,4,4,26
393,419,4,3,41
393,485,2,4,147
393,153,3,2,1
393,58,3,3,63
393,26,3,3,33
393,134,2,3,57
393,5,3,4,25
393,693,3,3,34
393,465,4,4,33
393,431,2,4,49
393,451,3,2,30
393,553,3,3,113
393,355,3,4,20
393,316,5,4,126
393,876,3,5,19
393,893,3,3,141
393,568,4,4,23
393,710,4,4,44
393,87,4,5,32
393,317,4,4,1
393,470,4,3,23
393,821,3,4,26
393,625,4,4,24
393,808,4,2,23
393,143,5,3,22
393,71,3,4,1
393,812,3,2,21
393,136,5,4,29
393,644,3,4,24
393,97,4,4,52
393,1224,3,4,50
393,463,4,3,49
393,184,4,4,26
393,195,3,3,21
393,953,4,4,39
393,4,4,4,50
393,805,2,3,26
393,96,4,2,24
393,964,2,4,27
393,99,3,3,33
393,527,3,3,78
393,273,3,4,66
393,477,3,3,65
393,721,2,4,68
393,747,4,2,39
393,420,3,4,105
393,630,4,3,76
393,1043,3,4,86
393,399,4,4,29
393,228,3,4,32
393,578,4,4,28
393,561,3,4,25
393,1441,3,3,23
393,560,3,3,30
393,1185,3,3,22
393,394,5,3,21
393,761,4,5,40
393,575,2,4,45
393,404,3,4,1
393,569,4,3,23
393,17,1,4,159
393,686,4,3,26
393,627,4,4,84
393,1419,3,3,23
393,366,4,3,26
393,1168,3,4,1
393,85,3,1,29
393,29,4,3,23
393,802,3,4,22
393,365,3,3,20
393,1219,4,3,28
393,68,4,4,1
393,783,3,2,24
393,672,3,3,53
393,552,2,3,24
393,779,3,2,35
393,1469,3,2,75
393,790,4,3,24
393,755,3,4,58
393,90,2,3,107
393,72,4,4,34
393,88,3,4,21
393,67,3,3,22
393,794,4,3,29
393,402,3,4,70
393,728,3,3,22
393,731,3,3,18
393,737,2,3,34
393,1074,3,3,34
393,233,3,3,164
393,1206,3,4,34
393,396,1,3,20
393,1407,3,3,1
393,1183,3,4,30
393,393,3,3,24
393,449,2,3,24
393,1076,3,3,21
393,797,3,2,29
393,1092,3,4,1
393,1249,4,2,190
393,1440,3,3,30
393,386,4,3,31
393,1034,2,4,23
393,949,3,4,28
393,725,2,1,36
393,78,2,2,20
393,1314,3,2,40
393,623,3,3,1
393,715,1,3,30
393,769,4,3,1
393,572,4,3,25
393,982,3,3,31
393,1270,3,2,24
393,374,3,4,29
393,997,1,3,1
393,826,3,3,26
393,395,3,3,24
393,138,3,3,40
393,1531,4,3,1
393,145,3,4,26
393,1435,3,3,1
393,843,3,2,21
393,539,3,4,148
392,346,4,5,52
392,344,4,4,53
392,288,4,1,41
392,294,4,4,30
392,347,4,4,39
392,328,3,4,34
392,324,1,2,35
392,323,3,4,49
392,260,1,5,21
392,873,3,5,40
392,297,4,5,27
392,250,3,5,21
392,1142,5,4,26
392,298,1,4,21
392,1226,4,1,41
392,134,5,4,83
392,197,5,4,32
392,276,4,4,34
392,285,3,4,1
376,301,3,3,126
376,321,3,3,62
376,603,4,4,55
376,663,3,4,137
376,274,3,3,61
376,815,3,4,92
394,164,4,3,66
394,181,4,4,126
394,156,4,4,34
394,96,5,4,64
394,144,5,5,59
394,132,4,4,22
394,69,5,4,28
394,98,5,5,25
394,496,5,4,54
394,419,5,5,44
394,238,5,5,26
394,56,5,5,58
394,418,4,5,56
394,216,3,4,26
394,282,3,3,33
394,742,5,3,71
394,651,4,5,56
394,655,5,5,68
394,7,5,2,77
394,121,4,4,62
394,672,3,4,39
394,123,5,3,26
394,210,4,3,86
394,559,4,4,57
394,402,4,5,29
394,141,3,4,40
394,226,2,3,35
394,128,3,4,46
394,217,5,2,45
394,403,4,3,24
394,118,4,4,32
394,218,4,3,28
394,33,4,4,72
394,89,5,4,90
394,24,5,5,1
394,232,4,4,24
394,88,3,4,26
394,1033,3,3,75
394,90,3,3,53
394,82,4,3,25
394,84,4,4,30
394,431,5,4,24
394,72,4,5,22
394,541,3,4,112
394,739,4,3,25
394,423,5,5,109
394,679,3,5,148
394,720,2,4,45
394,546,4,4,21
394,802,1,4,34
394,797,3,2,129
394,576,2,4,41
394,68,5,2,48
394,763,3,3,32
394,411,4,3,40
394,795,2,4,134
394,1079,3,3,45
394,780,2,3,32
394,158,3,2,135
394,67,5,3,68
394,63,4,5,81
394,1484,4,3,75
394,577,2,4,85
394,552,3,4,123
394,561,4,3,1
394,1210,3,5,153
394,771,4,3,36
394,665,2,5,1
394,257,4,2,38
394,252,3,4,36
394,227,4,4,1
391,328,3,3,35
391,748,3,3,67
391,288,3,2,60
391,511,5,1,151
391,213,4,5,1
391,491,3,5,42
391,11,3,4,53
391,603,5,4,40
391,23,4,4,1
391,646,4,2,36
391,648,5,5,34
391,98,4,4,33
391,659,4,4,37
391,127,5,4,28
391,200,5,3,33
391,174,5,2,32
391,530,5,3,1
391,482,4,5,43
391,131,2,3,32
391,357,5,4,31
391,427,5,4,26
391,498,4,4,1
391,715,2,5,47
391,195,2,4,30
391,188,3,3,40
391,238,5,5,1
391,12,5,4,49
391,276,3,5,34
391,15,4,5,25
391,222,2,4,59
391,591,4,4,30
391,546,3,3,143
391,148,3,2,25
391,460,4,3,29
391,544,4,4,1
391,924,2,4,24
391,696,4,2,1
398,15,5,4,171
398,100,3,3,56
398,591,3,3,60
398,50,5,3,51
398,237,3,4,77
398,284,2,3,189
398,482,5,5,68
398,485,5,3,55
398,134,3,4,104
398,168,3,5,69
398,953,3,3,1
398,430,4,5,74
398,735,4,4,1
398,484,4,5,53
398,481,3,5,122
398,588,4,3,76
398,969,4,4,1
398,28,5,5,76
398,64,4,4,137
398,710,2,5,1
398,159,3,2,190
398,497,3,4,92
398,1450,5,5,79
398,432,3,4,56
398,85,4,3,61
398,173,4,5,126
398,732,4,4,119
398,152,4,4,154
398,208,5,2,81
398,86,3,5,83
398,133,3,4,56
398,63,2,5,124
398,1041,3,5,164
398,163,3,3,131
398,231,2,3,101
398,229,3,2,191
398,1119,4,5,160
397,991,1,1,29
397,457,1,1,44
397,65,2,1,154
397,324,2,2,85
397,332,2,2,24
397,894,1,2,23
397,325,3,1,57
397,358,2,3,84
397,171,5,4,23
397,474,5,5,19
397,58,5,2,54
397,289,3,5,146
397,435,4,4,28
397,127,5,4,51
397,855,4,3,49
397,611,5,4,34
397,192,5,4,48
397,182,5,3,44
397,12,4,5,31
397,504,5,5,40
397,7,5,4,48
397,693,4,4,42
397,174,5,4,44
397,705,5,5,46
397,134,5,4,87
397,529,4,4,194
397,195,3,3,55
397,1298,3,5,162
397,345,4,4,23
397,302,5,4,40
397,896,4,4,22
397,109,4,4,78
397,748,2,4,42
399,288,3,4,99
399,754,3,3,42
399,268,3,3,20
399,289,4,3,27
399,1393,3,4,110
399,323,1,3,96
399,1137,4,2,39
399,591,3,2,43
399,924,5,4,21
399,282,3,3,56
399,123,2,3,32
399,1086,3,4,20
399,15,5,5,1
399,742,4,5,16
399,235,4,4,32
399,455,4,2,24
399,24,4,4,48
399,597,3,4,66
399,148,4,3,32
399,546,2,4,21
399,121,3,3,20
399,824,2,3,42
399,986,3,1,32
399,977,3,2,21
399,1279,3,3,18
399,407,3,3,19
399,114,4,1,93
399,96,3,4,45
399,204,3,3,42
399,176,3,1,66
399,746,5,3,31
399,174,3,5,29
399,1401,3,3,32
399,64,3,3,94
399,399,3,3,41
399,156,3,3,183
399,182,4,2,33
399,318,5,4,19
399,175,3,5,80
399,144,3,4,20
399,241,4,3,32
399,98,4,4,28
399,588,5,4,44
399,531,3,5,26
399,223,3,3,48
399,50,3,3,28
399,95,3,3,28
399,526,3,4,45
399,946,3,3,1
399,97,4,3,32
399,57,4,4,56
399,234,3,3,1
399,419,3,3,33
399,772,4,3,31
399,1220,2,3,31
399,959,3,4,68
399,622,4,2,82
399,140,4,3,126
399,423,3,3,31
399,382,3,3,38
399,11,4,3,65
399,102,3,4,37
399,433,3,3,33
399,39,2,3,41
399,655,3,4,62
399,226,3,3,34
399,203,4,3,28
399,230,3,3,78
399,239,3,3,41
399,679,3,2,43
399,218,4,3,1
399,1184,3,3,41
399,451,3,3,46
399,214,4,3,38
399,755,2,4,35
399,227,2,2,37
399,470,4,2,38
399,33,3,2,36
399,975,2,3,32
399,180,3,2,27
399,91,4,3,22
399,774,3,4,30
399,389,3,5,25
399,550,3,3,42
399,225,3,2,48
399,561,2,4,64
399,665,3,2,73
399,697,2,3,46
399,1459,3,3,19
399,1228,3,3,27
399,541,3,3,122
399,31,3,3,27
399,384,2,3,49
399,568,2,2,144
399,127,2,3,184
399,56,3,2,64
399,969,3,3,79
399,501,2,3,123
399,633,3,2,168
399,233,3,3,42
399,549,4,3,129
399,117,2,3,43
399,420,3,2,163
399,139,3,2,64
399,1042,3,2,130
399,378,3,3,1
399,1219,3,3,164
399,720,3,2,87
399,554,3,3,27
399,63,3,2,23
399,43,3,3,49
399,578,2,2,32
399,926,2,2,77
399,41,2,2,26
399,78,3,3,72
399,1139,4,3,26
399,80,3,1,46
399,77,2,3,26
399,229,2,2,49
399,400,3,2,27
399,29,3,2,28
399,794,3,3,76
399,826,2,3,79
399,48,3,5,190
399,173,3,3,60
399,465,3,3,77
399,658,3,3,193
399,1217,4,3,84
399,72,4,3,41
399,1178,3,4,18
399,231,3,3,34
399,768,3,3,26
399,232,2,3,30
399,1231,3,2,56
399,403,3,3,15
399,576,3,3,61
399,738,4,3,20
399,781,2,4,34
399,90,2,2,36
399,401,3,2,57
399,444,1,3,23
399,575,1,3,29
399,388,2,3,29
399,1232,3,3,18
399,780,1,3,19
399,1274,1,4,20
399,67,3,1,29
399,587,3,3,46
399,560,3,3,47
399,412,2,3,64
399,100,3,1,146
399,1543,3,3,36
399,817,4,3,36
399,9,3,3,47
399,1541,3,3,89
399,744,3,3,21
399,693,3,3,18
399,660,3,2,24
399,1060,3,2,19
399,462,3,3,21
399,919,2,3,89
399,527,3,3,46
399,379,3,2,127
399,93,3,3,25
399,79,3,3,22
399,284,2,3,128
396,300,3,4,22
396,329,2,3,65
396,245,3,3,72
396,260,3,3,34
396,322,4,3,36
396,678,3,4,25
396,1025,4,3,1
396,1399,3,4,103
396,282,4,3,110
396,100,2,4,40
396,591,3,4,22
396,222,5,3,38
396,121,5,3,44
396,471,4,5,28
396,118,4,4,25
396,742,4,3,32
396,9,4,4,55
396,148,4,3,35
396,930,3,4,31
396,977,3,3,1
396,455,2,4,45
396,823,2,2,65
396,840,3,5,1
396,1215,2,3,61
401,272,3,3,44
401,751,1,3,24
401,321,2,1,22
401,294,1,2,67
401,316,5,4,33
