user_id,previous rating,rating,rating delta,prev rating time,rating time,time delta,previous movie id,movie id,movie average
562,2,4,2,879195982,879196045,63,458,1126,3.625
562,4,4,0,879196045,879196105,60,1126,1039,3.9583333333333335
562,4,4,0,879196105,879196176,71,1039,591,3.7169811320754715
562,4,4,0,879196176,879196249,73,591,582,3.7457627118644066
562,4,5,1,879196249,879196267,18,582,727,3.5517241379310347
562,5,1,-4,879196267,879196288,21,727,204,3.6744186046511627
562,1,5,4,879196288,879196445,157,204,50,4.306532663316583
562,5,1,-4,879196445,879196446,1,50,231,2.938775510204082
562,1,4,3,879196446,879196483,37,231,720,3.2
562,4,4,0,879196483,879196576,93,720,218,3.5555555555555554
562,4,5,1,879196576,879196653,77,218,501,3.289473684210526
562,5,5,0,879196653,879196680,27,501,88,3.433734939759036
562,5,4,-1,879196680,879196709,29,88,504,4.085714285714285
576,4,5,1,886985002,886985003,1,124,7,3.76056338028169
576,5,4,-1,886985003,886985079,76,7,1,3.902439024390244
576,4,4,0,886985079,886985104,25,1,15,3.725663716814159
576,4,4,0,886985104,886985177,73,15,125,3.5555555555555554
576,4,4,0,886985177,886986304,1127,125,825,2.914285714285714
576,4,5,1,886986304,886986361,57,825,70,3.5833333333333335
576,5,4,-1,886986361,886986400,39,70,210,3.921259842519685
576,4,3,-1,886986400,886986444,44,210,56,4.051724137931035
576,3,4,1,886986444,886986445,1,56,204,3.6744186046511627
576,4,4,0,886986445,887081005,94560,204,50,4.306532663316583
576,4,4,0,887081005,887081041,36,50,181,3.98974358974359
576,4,3,-1,887081041,887081086,45,181,255,3.2027027027027026
576,3,4,1,887081086,887169019,87933,255,248,3.746268656716418
577,3,3,0,880469983,880470282,299,338,405,3.25
577,3,4,1,880470282,880470323,41,405,237,3.7315436241610738
577,4,4,0,880470323,880470350,27,237,100,4.0162162162162165
577,4,2,-2,880470350,880470447,97,100,7,3.76056338028169
577,2,3,1,880470447,880470483,36,7,546,2.9789473684210526
577,3,4,1,880470483,880470504,21,546,25,3.3185840707964602
577,4,5,1,880470504,880470570,66,25,866,3.3962264150943398
577,5,4,-1,880470570,880470604,34,866,125,3.5555555555555554
577,4,5,1,880470604,880470682,78,125,409,2.9615384615384617
577,5,4,-1,880470682,880470732,50,409,284,3.1547619047619047
577,4,4,0,880470732,880470764,32,284,1028,2.857142857142857
577,4,4,0,880470764,880470852,88,1028,826,2.5555555555555554
577,4,4,0,880470852,880471271,419,826,407,2.611111111111111
577,4,3,-1,880471271,880471287,16,407,932,2.5
577,3,3,0,880471287,880471304,17,932,823,2.75
577,3,4,1,880471304,880471359,55,823,117,3.689189189189189
577,4,3,-1,880471359,880471640,281,117,471,3.5714285714285716
577,3,3,0,880471640,880471658,18,471,118,3.2764227642276422
577,3,3,0,880471658,880471823,165,118,1054,2.5454545454545454
577,3,3,0,880471823,880471954,131,1054,1291,2.125
577,3,5,2,880471954,880472055,101,1291,173,4.1441441441441444
577,5,5,0,880472055,880472077,22,173,28,3.923076923076923
577,5,4,-1,880472077,880472124,47,28,216,3.8454545454545452
577,4,5,1,880472124,880472153,29,216,97,3.7282608695652173
577,5,4,-1,880472153,880474257,2104,97,96,3.9130434782608696
577,4,5,1,880474257,880474311,54,96,176,3.967032967032967
577,5,4,-1,880474311,880474338,27,176,204,3.6744186046511627
577,4,3,-1,880474338,880474357,19,204,230,3.3518518518518516
577,3,4,1,880474357,880474394,37,230,50,4.306532663316583
577,4,4,0,880474394,880474414,20,50,732,3.6266666666666665
577,4,4,0,880474414,880474433,19,732,82,3.6741573033707864
577,4,5,1,880474433,880474455,22,82,496,4.094594594594595
577,5,4,-1,880474455,880474530,75,496,98,4.240875912408759
577,4,4,0,880474530,880474556,26,98,208,3.8125
577,4,5,1,880474556,880474612,56,208,663,3.948717948717949
577,5,3,-2,880474612,880474613,1,663,660,3.71875
577,3,3,0,880474613,880474674,61,660,99,3.8392857142857144
577,3,3,0,880474674,880474694,20,99,55,4.051282051282051
577,3,3,0,880474694,880474715,21,55,210,3.921259842519685
577,3,5,2,880474715,880474747,32,210,183,3.951219512195122
577,5,3,-2,880474747,880474766,19,183,468,3.380952380952381
577,3,4,1,880474766,880474787,21,468,202,3.730337078651685
577,4,2,-2,880474787,880474808,21,202,425,3.7027027027027026
577,2,4,2,880474808,880474829,21,425,69,3.8015873015873014
577,4,3,-1,880474829,880474871,42,69,739,3.391304347826087
577,3,3,0,880474871,880474903,32,739,29,2.5714285714285716
577,3,3,0,880474903,880475021,118,29,568,3.5853658536585367
577,3,4,1,880475021,880475043,22,568,140,3.238095238095238
577,4,3,-1,880475043,880475067,24,140,1219,3.142857142857143
577,3,3,0,880475067,880475094,27,1219,996,2.1666666666666665
577,3,3,0,880475094,880475130,36,996,1035,3.03125
577,3,5,2,880475130,880475149,19,1035,623,3.0454545454545454
577,5,3,-2,880475149,880475170,21,623,85,3.3157894736842106
577,3,4,1,880475170,880475187,17,85,403,3.298507462686567
577,4,3,-1,880475187,880475226,39,403,728,3.05
577,3,5,2,880475226,880475245,19,728,470,3.72
577,5,4,-1,880475245,880475269,24,470,399,3.317073170731707
577,4,4,0,880475269,880475286,17,399,1042,3.625
577,4,4,0,880475286,880475318,32,1042,5,3.1481481481481484
577,4,4,0,880475318,880475339,21,5,436,3.5
577,4,3,-1,880475339,880475363,24,436,560,3.111111111111111
577,3,1,-2,880475363,880475408,45,560,693,3.6285714285714286
577,1,4,3,880475408,880475435,27,693,40,2.7037037037037037
577,4,2,-2,880475435,880475453,18,40,38,2.784313725490196
577,2,4,2,880475453,880475504,51,38,1044,3.2777777777777777
577,4,5,1,880475504,880475539,35,1044,65,3.511111111111111
577,5,4,-1,880475539,880475540,1,65,582,3.7457627118644066
577,4,5,1,880475540,880475561,21,582,161,3.5844155844155843
577,5,4,-1,880475561,880475581,20,161,110,2.25
577,4,4,0,880475581,880475602,21,110,579,2.727272727272727
577,4,3,-1,880475602,880475644,42,579,452,2.6129032258064515
577,3,4,1,880475644,880476606,962,452,63,3.125
577,4,3,-1,880476606,880476630,24,63,795,2.4
577,3,3,0,880476630,890089564,9612934,795,307,3.6031746031746033
577,3,4,1,890089564,890089749,185,307,531,3.7435897435897436
579,4,3,-1,880951372,880951494,122,333,326,3.262295081967213
579,3,3,0,880951494,880951569,75,326,748,3.1043478260869564
579,3,1,-2,880951569,880951594,25,748,877,2.619047619047619
579,1,2,1,880951594,880951595,1,877,245,3.056179775280899
579,2,4,2,880951595,880951708,113,245,528,4.241379310344827
579,4,5,1,880951708,880951765,57,528,173,4.1441441441441444
579,5,3,-2,880951765,880951783,18,173,82,3.6741573033707864
579,3,3,0,880951783,880951784,1,82,676,3.3142857142857145
579,3,4,1,880951784,880951867,83,676,169,4.548387096774194
579,4,2,-2,880951867,880951868,1,169,69,3.8015873015873014
579,2,5,3,880951868,880951984,116,69,50,4.306532663316583
579,5,3,-2,880951984,880952006,22,50,7,3.76056338028169
579,3,3,0,880952006,880952038,32,7,179,3.8823529411764706
579,3,2,-1,880952038,880952165,127,179,1446,3.0
579,2,3,1,880952165,880952201,36,1446,238,3.888888888888889
579,3,3,0,880952201,880952237,36,238,382,3.764705882352941
579,3,5,2,880952237,880952270,33,382,202,3.730337078651685
579,5,3,-2,880952270,880952299,29,202,70,3.5833333333333335
579,3,4,1,880952299,880952335,36,70,153,3.7865168539325844
579,4,3,-1,880952335,880952360,25,153,56,4.051724137931035
579,3,4,1,880952360,880952440,80,56,88,3.433734939759036
579,4,3,-1,880952440,880952476,36,88,211,3.958904109589041
579,3,1,-2,880952476,880952516,40,211,1110,2.85
579,1,4,3,880952516,880952549,33,1110,845,3.661290322580645
574,2,4,2,891278916,891278962,46,1022,346,3.5128205128205128
574,4,4,0,891278962,891279012,50,346,300,3.6861313868613137
574,4,2,-2,891279012,891279013,1,300,896,3.6666666666666665
574,2,3,1,891279013,891279121,108,896,270,3.7804878048780486
574,3,4,1,891279121,891279122,1,270,754,3.5789473684210527
574,4,5,1,891279122,891279173,51,754,269,4.085106382978723
574,5,4,-1,891279173,891279214,41,269,887,3.5789473684210527
574,4,5,1,891279214,891279236,22,887,319,3.0408163265306123
574,5,4,-1,891279236,891279285,49,319,289,2.988888888888889
574,4,1,-3,891279285,891279362,77,289,910,1.0
574,1,4,3,891279362,891279410,48,910,311,3.761904761904762
574,4,4,0,891279410,891279451,41,311,316,4.285714285714286
574,4,4,0,891279451,891279520,69,316,883,3.5
574,4,4,0,891279520,891279712,192,883,213,3.943396226415094
555,4,4,0,879962172,879962569,397,147,118,3.2764227642276422
555,4,4,0,879962569,879962642,73,118,1013,2.388888888888889
555,4,4,0,879962642,879962769,127,1013,410,3.0434782608695654
555,4,4,0,879962769,879964159,1390,410,111,3.5106382978723403
555,4,3,-1,879964159,879964209,50,111,235,3.106382978723404
555,3,4,1,879964209,879964265,56,235,21,2.9210526315789473
555,4,4,0,879964265,879964334,69,21,120,2.3421052631578947
555,4,3,-1,879964334,879964335,1,120,1054,2.5454545454545454
555,3,4,1,879964335,879975438,11103,1054,89,3.9615384615384617
555,4,5,1,879975438,879975455,17,89,489,4.076923076923077
555,5,4,-1,879975455,879975474,19,489,505,4.0625
555,4,2,-2,879975474,879975505,31,505,47,3.5869565217391304
572,4,4,0,879449209,879449243,34,319,300,3.6861313868613137
572,4,5,1,879449243,879449610,367,300,9,3.8878504672897196
572,5,3,-2,879449610,879449708,98,9,1137,4.25
572,3,3,0,879449708,879449734,26,1137,1171,2.857142857142857
572,3,2,-1,879449734,879449763,29,1171,222,3.578125
572,2,1,-1,879449763,879449799,36,222,277,3.6
572,1,1,0,879449799,879449840,41,277,924,3.3703703703703702
575,3,3,0,878146540,878146541,1,321,322,3.0476190476190474
575,3,2,-1,878146541,878146638,97,322,304,3.5306122448979593
575,2,5,3,878146638,878148087,1449,304,318,4.5046728971962615
575,5,1,-4,878148087,878148199,112,318,963,3.9285714285714284
575,1,3,2,878148199,878148229,30,963,215,3.662921348314607
575,3,2,-1,878148229,878148258,29,215,50,4.306532663316583
575,2,3,1,878148258,878148295,37,50,182,3.842857142857143
575,3,4,1,878148295,878148329,34,182,427,4.2025316455696204
575,4,5,1,878148329,878148358,29,427,168,4.0476190476190474
575,5,5,0,878148358,878148388,30,168,357,4.063291139240507
584,3,4,1,885774172,885774551,379,229,249,3.3275862068965516
584,4,3,-1,885774551,885774575,24,249,108,3.107142857142857
584,3,3,0,885774575,885774702,127,108,431,3.422222222222222
584,3,4,1,885774702,885778080,3378,431,172,4.225225225225225
584,4,4,0,885778080,885778120,40,172,181,3.98974358974359
584,4,4,0,885778120,885778170,50,181,161,3.5844155844155843
584,4,4,0,885778170,885778238,68,161,114,4.3478260869565215
584,4,4,0,885778238,885778263,25,114,423,3.7016129032258065
584,4,3,-1,885778263,885778458,195,423,82,3.6741573033707864
584,3,2,-1,885778458,885778571,113,82,450,2.2758620689655173
588,5,4,-1,890014648,890014710,62,347,286,3.442857142857143
588,4,5,1,890014710,890014748,38,286,272,4.2
588,5,5,0,890014748,890014782,34,272,313,4.323076923076923
588,5,4,-1,890014782,890014818,36,313,288,3.5214285714285714
588,4,5,1,890014818,890015021,203,288,301,3.2465753424657535
588,5,2,-3,890015021,890015063,42,301,678,2.8181818181818183
588,2,1,-1,890015063,890015374,311,678,100,4.0162162162162165
588,1,5,4,890015374,890015435,61,100,83,4.204081632653061
588,5,5,0,890015435,890015476,41,83,132,3.929411764705882
588,5,1,-4,890015476,890015500,24,132,202,3.730337078651685
588,1,4,3,890015500,890015580,80,202,161,3.5844155844155843
588,4,5,1,890015580,890015608,28,161,181,3.98974358974359
588,5,2,-3,890015608,890015648,40,181,724,3.64
588,2,4,2,890015648,890015684,36,724,1,3.902439024390244
588,4,4,0,890015684,890015722,38,1,95,3.8194444444444446
588,4,5,1,890015722,890015791,69,95,21,2.9210526315789473
588,5,5,0,890015791,890015835,44,21,485,3.717948717948718
588,5,2,-3,890015835,890015894,59,485,237,3.7315436241610738
588,2,2,0,890015894,890023557,7663,237,566,3.543859649122807
588,2,2,0,890023557,890023587,30,566,97,3.7282608695652173
588,2,1,-1,890023587,890023692,105,97,230,3.3518518518518516
588,1,5,4,890023692,890023830,138,230,421,3.462962962962963
588,5,5,0,890023830,890023831,1,421,969,3.8947368421052633
588,5,5,0,890023831,890024002,171,969,697,2.7777777777777777
588,5,4,-1,890024002,890024051,49,697,692,3.56
588,4,4,0,890024051,890024079,28,692,186,3.905263157894737
588,4,5,1,890024079,890024117,38,186,142,3.1481481481481484
588,5,5,0,890024117,890024161,44,142,234,3.7674418604651163
588,5,4,-1,890024161,890024195,34,234,71,3.6575342465753424
588,4,5,1,890024195,890024196,1,71,735,3.58
588,5,3,-2,890024196,890024325,129,735,625,3.25
588,3,4,1,890024325,890024385,60,625,699,3.736842105263158
588,4,5,1,890024385,890024427,42,699,50,4.306532663316583
588,5,3,-2,890024427,890024488,61,50,729,3.3793103448275863
588,3,5,2,890024488,890024529,41,729,42,3.893617021276596
588,5,3,-2,890024529,890024564,35,42,144,3.9545454545454546
588,3,4,1,890024564,890024677,113,144,25,3.3185840707964602
588,4,5,1,890024677,890024730,53,25,88,3.433734939759036
588,5,5,0,890024730,890024781,51,88,216,3.8454545454545452
588,5,5,0,890024781,890024829,48,216,82,3.6741573033707864
588,5,5,0,890024829,890024876,47,82,1061,2.9166666666666665
588,5,5,0,890024876,890024918,42,1061,131,3.731707317073171
588,5,5,0,890024918,890025023,105,131,220,3.433333333333333
588,5,2,-3,890025023,890025076,53,220,207,3.4761904761904763
588,2,4,2,890025076,890025674,598,207,1044,3.2777777777777777
588,4,5,1,890025674,890025704,30,1044,239,3.423076923076923
588,5,5,0,890025704,890025751,47,239,658,3.393939393939394
588,5,4,-1,890025751,890025797,46,658,747,3.5526315789473686
588,4,5,1,890025797,890025864,67,747,1240,3.5454545454545454
588,5,5,0,890025864,890025951,87,1240,559,3.477272727272727
588,5,5,0,890025951,890026009,58,559,417,3.0588235294117645
588,5,4,-1,890026009,890026059,50,417,472,2.984375
588,4,4,0,890026059,890026154,95,472,40,2.7037037037037037
588,4,3,-1,890026154,890026262,108,40,73,3.588235294117647
588,3,4,1,890026262,890026263,1,73,151,3.6544117647058822
588,4,4,0,890026263,890026339,76,151,821,3.076923076923077
588,4,4,0,890026339,890026395,56,821,51,3.5277777777777777
588,4,5,1,890026395,890026459,64,51,959,3.4583333333333335
588,5,3,-2,890026459,890026513,54,959,550,3.272727272727273
588,3,4,1,890026513,890026656,143,550,1098,3.533333333333333
588,4,3,-1,890026656,890026705,49,1098,1469,3.4
588,3,3,0,890026705,890026787,82,1469,542,2.888888888888889
588,3,5,2,890026787,890026882,95,542,155,3.0588235294117645
588,5,4,-1,890026882,890027063,181,155,928,3.142857142857143
588,4,4,0,890027063,890027113,50,928,432,3.719298245614035
588,4,4,0,890027113,890027247,134,432,720,3.2
588,4,3,-1,890027247,890027379,132,720,399,3.317073170731707
588,3,5,2,890027379,890027430,51,399,366,3.4285714285714284
588,5,3,-2,890027430,890027525,95,366,403,3.298507462686567
588,3,5,2,890027525,890027600,75,403,278,3.0357142857142856
588,5,3,-2,890027600,890027707,107,278,728,3.05
588,3,2,-1,890027707,890027865,158,728,94,2.8823529411764706
588,2,1,-1,890027865,890028509,644,94,111,3.5106382978723403
588,1,1,0,890028509,890029079,570,111,1311,2.125
588,1,5,4,890029079,890029212,133,1311,578,3.066666666666667
588,5,5,0,890029212,890030781,1569,578,107,3.45
588,5,1,-4,890030781,890032343,1562,107,67,3.106382978723404
587,4,2,-2,892871113,892871141,28,895,938,2.5555555555555554
587,2,4,2,892871141,892871171,30,938,270,3.7804878048780486
587,4,3,-1,892871171,892871197,26,270,294,3.1052631578947367
587,3,3,0,892871197,892871223,26,294,347,3.59375
587,3,3,0,892871223,892871252,29,347,327,3.5076923076923077
587,3,1,-2,892871252,892871253,1,327,245,3.056179775280899
587,1,3,2,892871253,892871284,31,245,358,2.6551724137931036
587,3,2,-1,892871284,892871310,26,358,887,3.5789473684210527
587,2,4,2,892871310,892871337,27,887,1483,3.25
587,4,3,-1,892871337,892871372,35,1483,350,3.2
587,3,4,1,892871372,892871400,28,350,264,2.65
587,4,3,-1,892871400,892871401,1,264,243,2.357142857142857
587,3,3,0,892871401,892871437,36,243,539,2.6666666666666665
587,3,3,0,892871437,892871438,1,539,261,2.7333333333333334
587,3,4,1,892871438,892871462,24,261,338,2.75
587,4,1,-3,892871462,892871503,41,338,342,2.64
587,1,1,0,892871503,892871536,33,342,266,2.6666666666666665
587,1,2,1,892871536,892871563,27,266,312,3.0
587,2,2,0,892871563,892871584,21,312,902,3.9444444444444446
587,2,3,1,892871584,892871610,26,902,916,3.3333333333333335
587,3,2,-1,892871610,892871641,31,916,881,2.769230769230769
587,2,3,1,892871641,892871642,1,881,308,3.6153846153846154
587,3,2,-1,892871642,892871683,41,308,351,2.4444444444444446
587,2,2,0,892871683,892871706,23,351,353,2.4285714285714284
587,2,2,0,892871706,892871752,46,353,1624,2.0
568,4,1,-3,877906697,877906737,40,303,301,3.2465753424657535
568,1,1,0,877906737,877906935,198,301,855,3.590909090909091
568,1,3,2,877906935,877906995,60,855,923,4.142857142857143
568,3,2,-1,877906995,877907092,97,923,497,3.35
568,2,4,2,877907092,877907126,34,497,191,4.168674698795181
568,4,4,0,877907126,877907156,30,191,604,3.8181818181818183
568,4,3,-1,877907156,877907235,79,604,6,4.333333333333333
568,3,2,-1,877907235,877907236,1,6,132,3.929411764705882
568,2,4,2,877907236,877907281,45,132,100,4.0162162162162165
568,4,2,-2,877907281,877907327,46,100,735,3.58
568,2,5,3,877907327,877907367,40,735,631,3.581818181818182
568,5,2,-3,877907367,877907671,304,631,954,3.5
568,2,5,3,877907671,877907720,49,954,606,4.294117647058823
568,5,2,-3,877907720,877907721,1,606,435,3.8933333333333335
568,2,4,2,877907721,877907781,60,435,482,3.9444444444444446
568,4,4,0,877907781,877907782,1,482,79,3.956989247311828
568,4,3,-1,877907782,877907834,52,79,430,4.136363636363637
568,3,4,1,877907834,877907835,1,430,1050,3.6153846153846154
586,4,4,0,884057344,884057387,43,181,50,4.306532663316583
586,4,4,0,884057387,884057412,25,50,820,3.0444444444444443
586,4,3,-1,884057412,884057471,59,820,257,3.7154471544715446
586,3,3,0,884057471,884057518,47,257,284,3.1547619047619047
586,3,4,1,884057518,884057578,60,284,117,3.689189189189189
586,4,3,-1,884057578,884057661,83,117,250,3.4698795180722892
586,3,5,2,884057661,884057692,31,250,273,3.5238095238095237
586,5,4,-1,884057692,884057783,91,273,237,3.7315436241610738
586,4,4,0,884057783,884057861,78,237,288,3.5214285714285714
586,4,2,-2,884057861,884058005,144,288,249,3.3275862068965516
586,2,2,0,884058005,884058674,669,249,23,3.9047619047619047
586,2,2,0,884058674,884058708,34,23,423,3.7016129032258065
586,2,2,0,884058708,884058860,152,423,185,3.9726027397260273
586,2,4,2,884058860,884058898,38,185,174,4.253521126760563
586,4,4,0,884058898,884058956,58,174,195,3.9072164948453607
586,4,4,0,884058956,884058986,30,195,79,3.956989247311828
586,4,2,-2,884058986,884059027,41,79,238,3.888888888888889
586,2,4,2,884059027,884059110,83,238,96,3.9130434782608696
586,4,2,-2,884059110,884059287,177,96,186,3.905263157894737
586,2,3,1,884059287,884059426,139,186,496,4.094594594594595
586,3,3,0,884059426,884060705,1279,496,219,2.735294117647059
586,3,5,2,884060705,884060807,102,219,17,3.032258064516129
586,5,4,-1,884060807,884060941,134,17,379,3.35
586,4,2,-2,884060941,884061189,248,379,551,1.6666666666666667
586,2,3,1,884061189,884061256,67,551,665,2.72972972972973
586,3,3,0,884061256,884061459,203,665,92,3.7142857142857144
586,3,4,1,884061459,884061806,347,92,226,3.378787878787879
586,4,5,1,884061806,884061807,1,226,33,3.2941176470588234
586,5,3,-2,884061807,884062742,935,33,229,3.185185185185185
586,3,3,0,884062742,884064631,1889,229,628,3.573529411764706
586,3,4,1,884064631,884065692,1061,628,356,3.2
586,4,4,0,884065692,884065719,27,356,159,3.3902439024390243
586,4,4,0,884065719,884065773,54,159,1042,3.625
586,4,3,-1,884065773,884065851,78,1042,696,3.138888888888889
586,3,2,-1,884065851,884065879,28,696,1207,2.125
586,2,3,1,884065879,884065986,107,1207,318,4.5046728971962615
586,3,3,0,884065986,884066016,30,318,427,4.2025316455696204
586,3,3,0,884066016,884066060,44,427,693,3.6285714285714286
586,3,3,0,884066060,884066112,52,693,676,3.3142857142857145
586,3,4,1,884066112,884066141,29,676,215,3.662921348314607
586,4,3,-1,884066141,884066230,89,215,735,3.58
586,3,4,1,884066230,884066336,106,735,51,3.5277777777777777
586,4,3,-1,884066336,884066723,387,51,204,3.6744186046511627
586,3,3,0,884066723,884066799,76,204,393,3.5125
586,3,3,0,884066799,884066859,60,393,235,3.106382978723404
586,3,5,2,884066859,884066959,100,235,1218,3.2
586,5,2,-3,884066959,884067003,44,1218,80,2.967741935483871
586,2,3,1,884067003,884067058,55,80,1047,2.6923076923076925
586,3,1,-2,884067058,884067105,47,1047,756,2.6885245901639343
586,1,4,3,884067105,884067151,46,756,780,3.08
586,4,2,-2,884067151,884067199,48,780,411,2.911764705882353
586,2,2,0,884067199,884067378,179,411,72,3.175438596491228
586,2,4,2,884067378,884067422,44,72,451,3.207792207792208
585,5,3,-2,891282893,891282894,1,1558,582,3.7457627118644066
585,3,5,2,891282894,891283000,106,582,863,3.727272727272727
585,5,5,0,891283000,891284016,1016,863,207,3.4761904761904763
585,5,4,-1,891284016,891284588,572,207,740,3.423076923076923
585,4,3,-1,891284588,891284915,327,740,970,3.0
585,3,2,-1,891284915,891285658,743,970,1347,2.0
585,2,4,2,891285658,891285820,162,1347,557,3.090909090909091
585,4,3,-1,891285820,891286256,436,557,584,3.5238095238095237
582,4,3,-1,882960418,882960446,28,271,300,3.6861313868613137
582,3,5,2,882960446,882960461,15,300,313,4.323076923076923
582,5,3,-2,882960461,882960555,94,313,328,3.4895833333333335
582,3,3,0,882960555,882960601,46,328,748,3.1043478260869564
582,3,1,-2,882960601,882960718,117,748,948,2.2962962962962963
582,1,5,4,882960718,882960844,126,948,93,3.5641025641025643
582,5,5,0,882960844,882960863,19,93,100,4.0162162162162165
582,5,3,-2,882960863,882960941,78,100,237,3.7315436241610738
582,3,4,1,882960941,882961082,141,237,246,4.0
582,4,4,0,882961082,882961257,175,246,1,3.902439024390244
582,4,4,0,882961257,882961301,44,1,181,3.98974358974359
582,4,3,-1,882961301,882961481,180,181,410,3.0434782608695654
582,3,5,2,882961481,882961540,59,410,919,4.0
582,5,3,-2,882961540,882961608,68,919,25,3.3185840707964602
582,3,3,0,882961608,882961723,115,25,3,3.0625
582,3,4,1,882961723,882961804,81,3,240,3.0350877192982457
582,4,4,0,882961804,882961968,164,240,458,3.0588235294117645
582,4,2,-2,882961968,882962030,62,458,1033,3.0
582,2,3,1,882962030,882962133,103,1033,405,3.25
582,3,4,1,882962133,882962247,114,405,1014,3.1
582,4,3,-1,882962247,882962267,20,1014,597,3.2771084337349397
582,3,2,-1,882962267,882962561,294,597,831,2.6097560975609757
582,2,3,1,882962561,882962886,325,831,760,2.35
582,3,4,1,882962886,882963027,141,760,1215,2.0714285714285716
582,4,2,-2,882963027,882963114,87,1215,932,2.5
591,2,3,1,891031013,891031145,132,322,511,4.096153846153846
591,3,3,0,891031145,891031171,26,511,182,3.842857142857143
591,3,5,2,891031171,891031228,57,182,238,3.888888888888889
591,5,5,0,891031228,891031257,29,238,45,4.130434782608695
591,5,4,-1,891031257,891031286,29,45,48,4.055555555555555
591,4,4,0,891031286,891031321,35,48,70,3.5833333333333335
591,4,4,0,891031321,891031344,23,70,56,4.051724137931035
591,4,4,0,891031344,891031383,39,56,514,4.033333333333333
591,4,3,-1,891031383,891031426,43,514,47,3.5869565217391304
591,3,3,0,891031426,891031469,43,47,516,4.055555555555555
591,3,3,0,891031469,891031500,31,516,787,2.75
591,3,3,0,891031500,891031525,25,787,88,3.433734939759036
591,3,2,-1,891031525,891031526,1,88,66,3.4705882352941178
591,2,4,2,891031526,891031644,118,66,393,3.5125
591,4,2,-2,891031644,891031676,32,393,110,2.25
591,2,3,1,891031676,891031724,48,110,168,4.0476190476190474
591,3,4,1,891031724,891039616,7892,168,116,3.6666666666666665
591,4,4,0,891039616,891039637,21,116,1120,3.1
591,4,3,-1,891039637,891039658,21,1120,866,3.3962264150943398
591,3,3,0,891039658,891039676,18,866,235,3.106382978723404
591,3,3,0,891039676,891039769,93,235,934,3.0294117647058822
581,4,3,-1,879641533,879641698,165,515,222,3.578125
581,3,4,1,879641698,879641787,89,222,1097,4.333333333333333
581,4,5,1,879641787,879642333,546,1097,922,4.0
592,5,5,0,882607325,882607356,31,303,262,3.5217391304347827
592,5,4,-1,882607356,882607387,31,262,324,3.2291666666666665
592,4,4,0,882607387,882607434,47,324,875,2.736842105263158
592,4,3,-1,882607434,882607476,42,875,886,2.857142857142857
592,3,5,2,882607476,882607528,52,886,288,3.5214285714285714
592,5,3,-2,882607528,882607572,44,288,339,2.7058823529411766
592,3,1,-2,882607572,882607573,1,339,301,3.2465753424657535
592,1,3,2,882607573,882607606,33,301,330,2.625
592,3,2,-1,882607606,882607647,41,330,325,2.625
592,2,1,-1,882607647,882607690,43,325,984,2.6666666666666665
592,1,1,0,882607690,882607744,54,984,266,2.6666666666666665
592,1,2,1,882607744,882607745,1,266,342,2.64
592,2,1,-1,882607745,882607779,34,342,263,2.2
592,1,2,1,882607779,882607780,1,263,312,3.0
592,2,3,1,882607780,882607872,92,312,1377,3.5
592,3,4,1,882607872,882607910,38,1377,149,2.4
592,4,5,1,882607910,882607955,45,149,150,3.803921568627451
592,5,4,-1,882607955,882608021,66,150,1097,4.333333333333333
592,4,5,1,882608021,882608061,40,1097,298,3.779220779220779
592,5,3,-2,882608061,882608107,46,298,458,3.0588235294117645
592,3,5,2,882608107,882608145,38,458,1142,4.0476190476190474
592,5,5,0,882608145,882608182,37,1142,100,4.0162162162162165
592,5,1,-4,882608182,882608234,52,100,619,3.4782608695652173
592,1,1,0,882608234,882608279,45,619,253,3.5
592,1,5,4,882608279,882608357,78,253,1010,3.611111111111111
592,5,4,-1,882608357,882608358,1,1010,1187,4.333333333333333
592,4,5,1,882608358,882608401,43,1187,1012,3.2916666666666665
592,5,4,-1,882608401,882608402,1,1012,591,3.7169811320754715
592,4,3,-1,882608402,882608457,55,591,1059,2.764705882352941
592,3,4,1,882608457,882608500,43,1059,546,2.9789473684210526
592,4,4,0,882608500,882608531,31,546,405,3.25
592,4,4,0,882608531,882608572,41,405,282,3.610526315789474
592,4,4,0,882608572,882608573,1,282,123,3.297872340425532
592,4,3,-1,882608573,882608625,52,123,1085,4.0
592,3,2,-1,882608625,882608662,37,1085,685,3.2666666666666666
592,2,1,-1,882608662,882608698,36,685,1609,1.0
592,1,3,2,882608698,882608736,38,1609,922,4.0
592,3,1,-2,882608736,882608795,59,922,825,2.914285714285714
592,1,4,3,882608795,882608827,32,825,533,3.6
592,4,3,-1,882608827,882608873,46,533,460,3.0
592,3,4,1,882608873,882608915,42,460,255,3.2027027027027026
592,4,4,0,882608915,882608960,45,255,3,3.0625
592,4,2,-2,882608960,882608961,1,3,148,3.2131147540983607
592,2,3,1,882608961,882609008,47,148,291,3.2
592,3,4,1,882609008,882609009,1,291,1014,3.1
592,4,1,-3,882609009,882609056,47,1014,409,2.9615384615384617
592,1,3,2,882609056,882609057,1,409,820,3.0444444444444443
592,3,1,-2,882609057,882955292,346235,820,893,2.625
592,1,5,4,882955292,882955387,95,893,272,4.2
592,5,4,-1,882955387,882955460,73,272,60,4.105263157894737
592,4,5,1,882955460,882955506,46,60,22,4.215909090909091
592,5,5,0,882955506,882955543,37,22,655,3.7857142857142856
